Sample_ID,Paper_ID,Paper_Title,DOI,Year,Source_PDF,Composition_Formula,Base_LMFP_Composition,Full_Doped_Composition,Mn_Ratio,Fe_Ratio,Dopant_Element,Dopant_Count,Dopant_Molar_Ratio,Dopant_x_per_fu,Carbon_wt_percent,Synthesis_Method,Calcination_Temp_1_C,Calcination_Time_1_h,Discharge_Capacity_0_05C_mAh_g,Discharge_Capacity_0_1C_mAh_g,Discharge_Capacity_1C_mAh_g,Discharge_Capacity_2C_mAh_g,Discharge_Capacity_5C_mAh_g,Initial_Coulombic_Efficiency_percent,Cycle_Life_cycles,Capacity_Retention_percent,EIS_R_ct_before_Ohm,EIS_R_ct_after_Ohm,Li_Diffusion_Coefficient_cm2_s,XRD_Phase_Purity,Remarks,Impurity_Phase_Identified,Evidence,Calculated_Molar_Mass,Calculated_Q_M2,Calculated_Li_Stoichiometry,Calculated_Li_Vacancy_delta,Calculated_S_config_over_R,Calculated_Theoretical_Capacity_Metric,Record_Classification
P83_Sample_4,P83,Beneficial effect of incorporating particle nanocrystalline and V3+ doping into high-energy-density LiMn0.8Fe0.2PO4 for lithium-ion batteries,10.1016/j.ssi.2024.116576,2024,UNVERIFIED_PDF_NOT_FOUND,LMFV0.02P@C: 0.98 LiMn0.8Fe0.2PO4 . 0.02 Li3V2(PO4)3 @C,,,0.8,0.2,V,1,0.02,0.02,,"Mechanical liquid-phase activation (planetary ball mill, 400 rpm, 4 h, ball:material 15:1, 500 g/L solids) followed by two-stage carbothermal reduction",450.0,8.0,,152.8,,,,,,,,,,,"152.8 mAh/g at 0.1C, marginally below the 1 at.% optimum. Still shows no NASICON Li3V2(PO4)3 diffraction peaks, so roughly 2 at.% is the upper solubility limit of V3+ in the olivine lattice under these synthesis conditions; XPS nevertheless finds vanadium enriched at the particle surface relative to the nominal doping level. Lattice a = 10.40819, b = 6.07455, c = 4.73519 A, Rw = 2.490%.",,Table 1 (Rietveld); Fig. S8 (rate),158.049,2.06,0.94,0.06,0.5786,159.4,LITERATURE_REPORTED
P83_Sample_5,P83,Beneficial effect of incorporating particle nanocrystalline and V3+ doping into high-energy-density LiMn0.8Fe0.2PO4 for lithium-ion batteries,10.1016/j.ssi.2024.116576,2024,UNVERIFIED_PDF_NOT_FOUND,LMFV0.05P@C: 0.95 LiMn0.8Fe0.2PO4 . 0.05 Li3V2(PO4)3 @C,,,0.8,0.2,V,1,0.05,0.05,,"Mechanical liquid-phase activation (planetary ball mill, 400 rpm, 4 h, ball:material 15:1, 500 g/L solids) followed by two-stage carbothermal reduction",450.0,8.0,,,,,,,,,,,,,"Above the solubility limit: Li3V2(PO4)3 (LVP) diffraction peaks are now detectable, with a refined LVP fraction of 0.129. XPS depth profiling on this sample is the key evidence for surface enrichment - relative V content is 54.1% at the outermost surface, ten times the ideal uniform-doping value, and falls rapidly with etching depth while Mn2+ and Fe2+ rise, showing that excess vanadium forms a V-rich surface coating rather than doping the bulk. Lattice a = 10.40861, b = 6.07384, c = 4.73435 A, Rw = 2.557%. Electrochemical data are not separately tabulated for this composition.",,"Table 1 (Rietveld); Fig. 3b-d, 3f (XPS depth profiling)",159.5773,2.15,0.85,0.15,0.6502,142.76,LITERATURE_REPORTED
P83_Sample_6,P83,Beneficial effect of incorporating particle nanocrystalline and V3+ doping into high-energy-density LiMn0.8Fe0.2PO4 for lithium-ion batteries,10.1016/j.ssi.2024.116576,2024,UNVERIFIED_PDF_NOT_FOUND,LMFV0.10P@C: 0.90 LiMn0.8Fe0.2PO4 . 0.10 Li3V2(PO4)3 @C,,,0.8,0.2,V,1,0.1,0.1,,"Mechanical liquid-phase activation (planetary ball mill, 400 rpm, 4 h, ball:material 15:1, 500 g/L solids) followed by two-stage carbothermal reduction",450.0,8.0,,,,,,,,,,,,,"Smallest cell volume of the series (refined LVP fraction 0.202), consistent with the trend that all of a, b and V fall as vanadium addition increases up to 10 at.%. Lattice a = 10.4048, b = 6.06893, c = 4.73346 A, Rw = 2.525%. Electrochemical data are not separately tabulated for this composition.",,Table 1 (Rietveld),162.1244,2.3,0.7,0.3,0.7307,115.72,LITERATURE_REPORTED
P83_Sample_7,P83,Beneficial effect of incorporating particle nanocrystalline and V3+ doping into high-energy-density LiMn0.8Fe0.2PO4 for lithium-ion batteries,10.1016/j.ssi.2024.116576,2024,UNVERIFIED_PDF_NOT_FOUND,LMFV0.20P@C: 0.80 LiMn0.8Fe0.2PO4 . 0.20 Li3V2(PO4)3 @C - over-doped,,,0.8,0.2,V,1,0.2,0.2,,"Mechanical liquid-phase activation (planetary ball mill, 400 rpm, 4 h, ball:material 15:1, 500 g/L solids) followed by two-stage carbothermal reduction",450.0,8.0,,128.1,,,,,100,53.3,449.9,,9.3e-12,,"Over-doped and worse than the undoped baseline on every metric: 128.1 mAh/g at 0.1C and only 42.1 mAh/g remaining after 100 cycles at 1C, a retention of 53.3%. Abundant LVP impurity (refined fraction 0.400) binds to the LMFP and degrades the crystallinity and lattice regularity of both phases; HRTEM resolves two distinct lattices, 0.259 nm (121) olivine LiMnPO4 and 0.2492 nm (2 0 -4) NASICON Li3V2(PO4)3, confirmed by FFT as Pnma and P21/n domains. Lattice a = 10.41358, b = 6.07834, c = 4.7376 A, Rw = 3.344%. Note the two-step reaction confirmed by XPS: V(V) in V2O5 is reduced to V(III) while metallic Mn0 and Fe0 are oxidised to Mn(II) and Fe(II) during activation-assisted carbothermal reduction.",,"Table 1 (Rietveld); Fig. 5c, 5e-h (electrochemistry)",167.2185,2.6,0.4,0.6,0.8223,64.11,LITERATURE_REPORTED
P84_Sample_1,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,N-doped reduced graphene oxide (N-rGO support),,,,,Unspecified,0,,,,Hydrothermal (urea as N source),,,,,,,,,,,,,,,"180 mg GO dispersed in 360 mL deionized water with 2 h ultrasonication, 3.6 g urea added and stirred 1 h, then heated at 160 C for 3 h in a 200 mL Teflon-lined autoclave; GO is N-doped by urea, reduced and self-assembled into three-dimensional structures via pi-pi conjugation; washed to neutral and freeze-dried overnight. Four-probe electronic conductivity 254.06 S/cm, higher than plain rGO (165.87 S/cm) and far above amorphous carbon (0.44 S/cm), confirming N-doping enhances rGO conductivity.",,Section 2.1; Fig. 4a; Table 1,101.9108,0.0,3.0,-2.0,0.0,788.97,LITERATURE_REPORTED
P84_Sample_2,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,"LiMn0.8Fe0.2PO4/C (LMFP/C, no graphene)",,,0.8,0.2,Unspecified,0,,,7.0,Solvothermal + carbonization,350.0,3.0,,,,,,,,,,,,,"Control synthesised without any graphene: stoichiometric MnSO4.H2O, FeSO4.7H2O, H3PO4 (85 wt%) and ascorbic acid in ethylene glycol-water, with LiOH.H2O added dropwise at a Li:Mn/Fe:P molar ratio of 3:1:1, stirred 20 min under N2 and heated at 240 C for 4 h; the precipitate was washed, dried at 45 C for 12 h, mixed with glucose, heated at 350 C for 3 h and carbonized at 650 C under N2. Carbon content 7 wt% (amorphous only). XRD matches the olivine LiMnPO4 pattern with no impurity peaks; the carbon phase is barely visible, indicating the glucose-derived residual carbon is amorphous.",,Section 2.1; Fig. 2 (XRD),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_3,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C/rGO (LMFP/C/rGO),,,0.8,0.2,Unspecified,0,,,9.0,Solvothermal + carbonization,350.0,3.0,,,,,,,,,,,,,"Prepared by the identical route with 2 wt% plain (non-N-doped) rGO added. Total carbon content 9 wt% (7% amorphous carbon plus 2 wt% rGO). XRD shows sharp diffraction peaks with no impurity phase, indicating rGO does not affect the LiMnPO4 crystal structure; rGO diffraction peaks are not observed owing to its low content.",,Section 2.1; Fig. 2 (XRD),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_4,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C/N-rGO (LMFP/C/N-rGO),,,0.8,0.2,Unspecified,0,,,9.0,Solvothermal + carbonization,350.0,3.0,,,,,,,,,,,,,"Prepared by the identical route with the N-rGO powder (2 wt% of the theoretical LMFP weight) pre-sonicated in water and dispersed into the reaction mixture. Total carbon content 9 wt% (7% amorphous carbon plus 2 wt% N-rGO). XRD shows sharp peaks matching the olivine phase with no impurity peaks, so N-rGO does not disturb the crystal structure.",,Section 2.1; Fig. 1; Fig. 2 (XRD),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_5,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,"LiMn0.8Fe0.2PO4/C (LMFP/C, no graphene)",,,0.8,0.2,Unspecified,0,,,7.0,Solvothermal + carbonization,350.0,3.0,,,,,,,,,,,,,"Raman shows the D band at about 1348 cm-1 (disorders/defects in carbon) and the G band at about 1600 cm-1 (graphitic carbon), with an intensity ratio ID/IG of 0.853.",,Fig. 3 (Raman),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_6,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C/rGO (LMFP/C/rGO),,,0.8,0.2,Unspecified,0,,,9.0,Solvothermal + carbonization,350.0,3.0,,,,,,,,,,,,,"Raman intensity ratio ID/IG = 0.899, higher than the graphene-free control.",,Fig. 3 (Raman),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_7,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C/N-rGO (LMFP/C/N-rGO),,,0.8,0.2,Unspecified,0,,,9.0,Solvothermal + carbonization,350.0,3.0,,,,,,,,,,,,,"Raman intensity ratio ID/IG = 0.910, the highest of the three samples, indicating more defects after N-doping, consistent with previous reports on N-doped graphitic materials.",,Fig. 3 (Raman),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_8,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,"LiMn0.8Fe0.2PO4/C (LMFP/C, no graphene)",,,0.8,0.2,Unspecified,0,,,7.0,Solvothermal + carbonization,350.0,3.0,,,,,,,,,,,,,SEM shows uniform rod-like particles of around 300 nm in length with relatively uniform distribution and no agglomeration.,,Fig. 4b (SEM),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_9,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C/N-rGO (LMFP/C/N-rGO),,,0.8,0.2,Unspecified,0,,,9.0,Solvothermal + carbonization,350.0,3.0,,,,,,,,,,,,,"LMFP particles of smaller size grown on the N-rGO surface; TEM confirms rod-like particles of 200-300 nm consistent with SEM (the average size field records the midpoint of that range). Addition of rGO or N-rGO does not change the rod-like habit but partly limits crystal growth. HRTEM shows the LMFP tightly coated by a thin amorphous carbon layer about 2 nm thick through which Li+ can easily pass. Profiting from increased wettability from nitrogen-containing functional groups, the contact between N-rGO and LMFP is closer and more uniform than between plain rGO and LMFP.",,"Fig. 4d-f (SEM, TEM, HRTEM)",157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_10,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C/N-rGO (LMFP/C/N-rGO),,,0.8,0.2,Unspecified,0,,,9.0,Solvothermal + carbonization,350.0,3.0,,,,,,,,,,,,,"Full XPS spectrum shows binding energies of 60.62 eV (Li 1s), 139.51 eV (P 2p), 298.62 eV (C 1s), 410.62 eV (N 1s), 539.22 eV (O 1s), 660.62 eV (Mn 2p) and 740.62 eV (Fe 2p). O 1s deconvolutes into four peaks at 530.9, 531.6, 532.1 and 533.4 eV for O-P, O-C, O=C and O-C=O. N 1s contains pyridinic N at 398.5 eV, pyrrolic N at 400.4 eV and graphitic N at 401.4 eV; graphitic N has one more electron than carbon, enhancing the electrical conductivity of N-rGO. C 1s consists of five peaks at 284.8, 285.8, 286.7, 287.9 and 289.8 eV for C-C, C-N, C-O, C=O and O-C=O, the C-N bond confirming formation of N-rGO.",,Fig. 5a-d (XPS),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_11,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C/N-rGO (LMFP/C/N-rGO),,,0.8,0.2,Unspecified,0,,,9.0,Solvothermal + carbonization,350.0,3.0,,,,,,,,,,,,,"Initial discharge capacity of 156.7 mAh/g at 0.2 C between 2.0 and 4.6 V, the highest of the three samples. Two voltage plateaus around 3.6 V and 4.1 V correspond to the Fe2+/Fe3+ and Mn2+/Mn3+ redox reactions; an additional unexpected plateau around 3.3 V is attributed by the authors to external factors such as electrolyte or battery-system instability. The charge-discharge voltage interval is 0.165 V, much lower than the other two samples, indicating the smallest polarization.",,"Fig. 6a (initial charge-discharge, 0.2C)",157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_12,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C/rGO (LMFP/C/rGO),,,0.8,0.2,Unspecified,0,,,9.0,Solvothermal + carbonization,350.0,3.0,,,,,,,,,,,,,Initial discharge capacity of 152 mAh/g at 0.2 C with a charge-discharge voltage interval of 0.238 V.,,"Fig. 6a (initial charge-discharge, 0.2C)",157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_13,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,"LiMn0.8Fe0.2PO4/C (LMFP/C, no graphene)",,,0.8,0.2,Unspecified,0,,,7.0,Solvothermal + carbonization,350.0,3.0,,,,,,,,,,,,,Initial discharge capacity of 147.1 mAh/g at 0.2 C with a charge-discharge voltage interval of 0.236 V.,,"Fig. 6a (initial charge-discharge, 0.2C)",157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_14,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C/N-rGO (LMFP/C/N-rGO),,,0.8,0.2,Unspecified,0,,,9.0,Solvothermal + carbonization,350.0,3.0,,,,,,,,,,,,,Rate ladder from 0.2 C to 10 C: 156.7 mAh/g at 0.2 C in the discharge-curve series (the separate rate-comparison plot of Fig. 6c quotes 155 mAh/g at 0.2 C for this sample).,,Fig. 6b-c (rate performance),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_15,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C/N-rGO (LMFP/C/N-rGO),,,0.8,0.2,Unspecified,0,,,9.0,Solvothermal + carbonization,350.0,3.0,,,,,,,,,,,,,Specific discharge capacity of 148.2 mAh/g at 0.5 C.,,Fig. 6b-c (rate performance),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_16,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C/N-rGO (LMFP/C/N-rGO),,,0.8,0.2,Unspecified,0,,,9.0,Solvothermal + carbonization,350.0,3.0,,,135.4,,,,,,,,,,Specific discharge capacity of 135.4 mAh/g at 1 C.,,Fig. 6b-c (rate performance),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_17,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C/N-rGO (LMFP/C/N-rGO),,,0.8,0.2,Unspecified,0,,,9.0,Solvothermal + carbonization,350.0,3.0,,,,118.3,,,,,,,,,Specific discharge capacity of 118.3 mAh/g at 2 C.,,Fig. 6b-c (rate performance),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_18,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C/N-rGO (LMFP/C/N-rGO),,,0.8,0.2,Unspecified,0,,,9.0,Solvothermal + carbonization,350.0,3.0,,,,,99.4,,,,,,,,Specific discharge capacity of 99.4 mAh/g at 5 C.,,Fig. 6b-c (rate performance),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_19,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C/N-rGO (LMFP/C/N-rGO),,,0.8,0.2,Unspecified,0,,,9.0,Solvothermal + carbonization,350.0,3.0,,,,,,,,,,,,,"Specific discharge capacity of 70.3 mAh/g at 10 C, retaining 51.9% of the initial discharge capacity. After 30 cycles across the ladder the cell recharged and discharged at 0.2 C recovers 154.1 mAh/g, almost the same as the incipient capacity.",,Fig. 6b-c (rate performance),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_20,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C/rGO (LMFP/C/rGO),,,0.8,0.2,Unspecified,0,,,9.0,Solvothermal + carbonization,350.0,3.0,,,,,,,,,,,,,"Discharge capacity of 152.5 mAh/g at 0.2 C in the rate-comparison test, intermediate between the graphene-free control and the N-doped sample at every rate. Numerical capacities at higher rates are shown only graphically.",,Fig. 6c (rate performance),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_21,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,"LiMn0.8Fe0.2PO4/C (LMFP/C, no graphene)",,,0.8,0.2,Unspecified,0,,,7.0,Solvothermal + carbonization,350.0,3.0,,,,,,,,,,,,,"Discharge capacity of 147.4 mAh/g at 0.2 C in the rate-comparison test, and only 27.8% of its initial discharge capacity retained at 10 C, against 51.9% for the N-rGO sample. Numerical capacities at intermediate rates are shown only graphically.",,Fig. 6c (rate performance),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_22,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C/N-rGO (LMFP/C/N-rGO),,,0.8,0.2,Unspecified,0,,,9.0,Solvothermal + carbonization,350.0,3.0,,,,,,,100,92.8,,,,,"Long-term cycling at 0.2 C: 145.5 mAh/g retained after 100 cycles, a capacity retention of 92.8%, with a much flatter cycling curve than the other two samples. Improvement ascribed to (i) N-doping greatly enhancing rGO conductivity and the nitrogen-containing groups increasing wettability, lowering polarization, and (ii) the N-rGO accommodating the electrode volume change during Li+ insertion/extraction.",,Fig. 6d (long-term cycling),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P84_Sample_23,P84,Heterogeneous carbon/N-doped reduced graphene oxide wrapping LiMn0.8Fe0.2PO4 composite for higher performance of lithium ion batteries,10.1016/j.apsusc.2018.12.227,2019,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C/rGO (LMFP/C/rGO),,,0.8,0.2,Unspecified,0,,,9.0,Solvothermal + carbonization,350.0,3.0,,,,,,,100,90.3,,,,,Long-term cycling at 0.2 C: capacity retention of 90.3% after 100 cycles.,,Fig. 6d (long-term cycling),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
